user_id,apply_date,label,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47
uid67,2021-07-02,0,1.0,6.0,0.0,2.0,3.0,8.0,4.0,3.0,1.0,4.0,5.0,1.0,1.0,2.0,2.0,3.0,5.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,5.0,6.0,8.0,2.0,4.0,4.0,5.0,2.0,0.0,1.0,0.0,0.0,5.0,4.0,5.0,5.0,5.0,0.0,3.0,2.0,5.0
uid68,2021-06-22,0,1.0,7.0,0.0,2.0,4.0,9.0,6.0,0.0,0.0,5.0,9.0,7.0,0.0,2.0,5.0,7.0,9.0,3.0,5.0,5.0,5.0,1.0,5.0,0.0,0.0,3.0,7.0,8.0,6.0,5.0,3.0,6.0,7.0,5.0,0.0,3.0,0.0,0.0,5.0,6.0,7.0,6.0,5.0,4.0,5.0,8.0,3.0
uid69,2021-06-20,0,1.0,7.0,0.0,3.0,4.0,9.0,0.0,0.0,0.0,5.0,9.0,5.0,0.0,3.0,5.0,5.0,8.0,2.0,5.0,3.0,1.0,1.0,3.0,0.0,0.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0
uid70,2021-06-21,0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,9.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,6.0,7.0,24.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,0.0,2.0,0.0,0.0
uid71,2021-07-06,0,1.0,3.0,1.0,2.0,5.0,8.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,2.0,6.0,4.0,7.0,2.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,6.0,4.0,3.0,7.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,7.0,4.0,3.0,5.0,5.0,8.0,6.0,5.0
uid72,2021-06-19,0,0.0,3.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,1.0,3.0,5.0,1.0,5.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,3.0,7.0,4.0,6.0,4.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,6.0,5.0,0.0,5.0,0.0,0.0
uid73,2021-07-04,0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,5.0,1.0,1.0,7.0,6.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,4.0,3.0,1.0,4.0,1.0,0.0,8.0,6.0,7.0,5.0,5.0,3.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0
uid74,2021-06-23,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,3.0,0.0,0.0,1.0,4.0,7.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,5.0,5.0,6.0,5.0,6.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0
uid75,2021-07-03,0,0.0,8.0,3.0,1.0,1.0,8.0,8.0,3.0,3.0,6.0,7.0,5.0,1.0,0.0,0.0,7.0,9.0,1.0,6.0,1.0,0.0,7.0,3.0,0.0,1.0,0.0,7.0,7.0,4.0,4.0,2.0,6.0,7.0,5.0,0.0,8.0,0.0,0.0,7.0,6.0,6.0,5.0,5.0,4.0,5.0,5.0,9.0
uid76,2021-06-25,0,1.0,7.0,0.0,1.0,2.0,9.0,5.0,0.0,0.0,5.0,8.0,8.0,0.0,1.0,1.0,5.0,7.0,2.0,5.0,4.0,3.0,6.0,5.0,1.0,1.0,2.0,6.0,8.0,6.0,6.0,2.0,6.0,6.0,1.0,1.0,6.0,0.0,0.0,5.0,4.0,5.0,6.0,5.0,4.0,1.0,5.0,6.0
uid77,2021-07-06,0,0.0,7.0,7.0,1.0,1.0,9.0,4.0,0.0,9.0,6.0,9.0,1.0,0.0,1.0,4.0,6.0,9.0,1.0,7.0,0.0,0.0,8.0,3.0,0.0,0.0,1.0,3.0,5.0,4.0,4.0,3.0,6.0,7.0,9.0,0.0,9.0,0.0,0.0,7.0,5.0,7.0,7.0,6.0,0.0,9.0,7.0,9.0
uid78,2021-06-27,0,1.0,5.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,4.0,9.0,5.0,0.0,1.0,3.0,4.0,7.0,2.0,4.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,4.0,5.0,5.0,4.0,8.0,2.0,5.0,4.0,0.0,4.0,0.0,0.0,5.0,6.0,4.0,4.0,4.0,4.0,5.0,6.0,4.0
uid79,2021-06-28,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,5.0,0.0,3.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,5.0,6.0,5.0,4.0,9.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,5.0,0.0,6.0,5.0
uid80,2021-06-21,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
uid81,2021-06-21,0,3.0,7.0,1.0,3.0,4.0,6.0,0.0,2.0,2.0,5.0,8.0,5.0,0.0,3.0,4.0,5.0,8.0,3.0,6.0,3.0,2.0,3.0,3.0,1.0,0.0,1.0,6.0,7.0,5.0,5.0,5.0,6.0,6.0,8.0,0.0,4.0,0.0,0.0,6.0,4.0,6.0,4.0,5.0,1.0,8.0,3.0,8.0
uid82,2021-06-23,0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,9.0,2.0,1.0,0.0,1.0,3.0,5.0,8.0,5.0,23.0,0.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
uid83,2021-07-03,0,1.0,4.0,0.0,4.0,4.0,7.0,0.0,0.0,3.0,3.0,7.0,5.0,1.0,3.0,5.0,4.0,7.0,2.0,3.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,5.0,6.0,5.0,4.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,4.0,4.0,2.0,0.0,3.0,0.0
uid84,2021-06-23,0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,8.0,1.0,0.0,0.0,3.0,4.0,5.0,6.0,4.0,7.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,4.0,6.0,6.0,8.0
uid85,2021-06-18,0,0.0,3.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,5.0,9.0,2.0,0.0,1.0,3.0,3.0,7.0,1.0,5.0,1.0,0.0,7.0,3.0,0.0,0.0,1.0,5.0,7.0,5.0,2.0,2.0,7.0,7.0,1.0,1.0,5.0,0.0,0.0,5.0,4.0,3.0,3.0,3.0,7.0,1.0,8.0,6.0
uid86,2021-07-05,0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,7.0,5.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0,7.0,2.0,0.0,0.0,0.0,4.0,5.0,7.0,6.0,10.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0
uid87,2021-06-20,0,1.0,2.0,0.0,3.0,4.0,6.0,4.0,0.0,0.0,5.0,9.0,3.0,0.0,3.0,5.0,6.0,9.0,3.0,5.0,0.0,0.0,8.0,2.0,1.0,0.0,2.0,5.0,6.0,3.0,4.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,6.0,6.0,0.0,4.0,0.0,0.0
uid88,2021-06-23,0,1.0,8.0,1.0,1.0,2.0,9.0,5.0,3.0,2.0,6.0,2.0,6.0,1.0,0.0,0.0,7.0,9.0,1.0,7.0,2.0,1.0,3.0,5.0,1.0,1.0,0.0,5.0,7.0,5.0,5.0,3.0,5.0,5.0,6.0,3.0,0.0,0.0,0.0,5.0,4.0,4.0,7.0,6.0,0.0,7.0,0.0,6.0
uid89,2021-06-20,0,0.0,4.0,5.0,1.0,2.0,7.0,0.0,1.0,9.0,3.0,7.0,4.0,1.0,0.0,0.0,3.0,7.0,2.0,4.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,5.0,7.0,8.0,4.0,3.0,5.0,5.0,5.0,0.0,9.0,0.0,0.0,5.0,5.0,3.0,3.0,2.0,0.0,6.0,6.0,9.0
uid90,2021-06-20,0,0.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,4.0,9.0,5.0,0.0,0.0,0.0,2.0,6.0,0.0,4.0,2.0,2.0,4.0,3.0,1.0,0.0,2.0,4.0,6.0,6.0,6.0,4.0,2.0,4.0,7.0,0.0,5.0,0.0,0.0,4.0,3.0,4.0,2.0,2.0,0.0,7.0,5.0,9.0
uid91,2021-06-22,0,1.0,6.0,0.0,2.0,2.0,9.0,4.0,0.0,1.0,6.0,7.0,5.0,1.0,1.0,2.0,5.0,8.0,2.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,6.0,4.0,5.0,2.0,6.0,7.0,5.0,0.0,5.0,0.0,0.0,6.0,5.0,6.0,5.0,4.0,5.0,6.0,5.0,5.0
uid92,2021-06-20,1,3.0,8.0,5.0,3.0,5.0,9.0,0.0,4.0,8.0,5.0,4.0,5.0,1.0,2.0,6.0,3.0,7.0,4.0,6.0,3.0,0.0,6.0,4.0,1.0,1.0,5.0,5.0,7.0,7.0,7.0,2.0,5.0,5.0,8.0,0.0,9.0,1.0,1.0,4.0,0.0,4.0,4.0,5.0,8.0,9.0,9.0,9.0
uid93,2021-06-26,0,2.0,5.0,0.0,2.0,4.0,8.0,3.0,0.0,1.0,4.0,1.0,4.0,1.0,1.0,5.0,4.0,8.0,3.0,4.0,2.0,1.0,1.0,3.0,0.0,1.0,1.0,4.0,7.0,5.0,5.0,4.0,4.0,6.0,5.0,0.0,3.0,0.0,0.0,6.0,5.0,6.0,4.0,4.0,3.0,7.0,7.0,4.0
uid94,2021-06-27,0,2.0,5.0,1.0,2.0,3.0,7.0,0.0,0.0,2.0,3.0,9.0,3.0,0.0,2.0,4.0,7.0,9.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,3.0,5.0,6.0,7.0,5.0,7.0,8.0,7.0,0.0,6.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,8.0,9.0,9.0,7.0
uid95,2021-07-01,0,1.0,3.0,0.0,2.0,2.0,6.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,3.0,5.0,1.0,2.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,4.0,6.0,4.0,4.0,7.0,3.0,5.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,5.0,5.0,4.0,0.0,0.0,0.0,6.0
uid96,2021-06-28,0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,4.0,5.0,6.0,5.0,12.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0
uid97,2021-07-03,0,0.0,4.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,4.0,9.0,3.0,0.0,1.0,3.0,3.0,5.0,1.0,4.0,3.0,1.0,4.0,2.0,0.0,0.0,0.0,5.0,6.0,6.0,5.0,5.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,4.0,3.0,0.0,1.0,0.0,0.0
uid98,2021-06-16,0,0.0,7.0,0.0,1.0,1.0,7.0,3.0,0.0,0.0,6.0,8.0,5.0,0.0,1.0,1.0,4.0,7.0,1.0,6.0,3.0,3.0,2.0,5.0,2.0,0.0,2.0,6.0,7.0,4.0,4.0,4.0,6.0,6.0,5.0,0.0,6.0,5.0,5.0,6.0,5.0,6.0,5.0,4.0,0.0,7.0,5.0,7.0
uid99,2021-06-24,0,1.0,8.0,0.0,1.0,3.0,9.0,8.0,0.0,1.0,7.0,0.0,6.0,0.0,1.0,4.0,8.0,9.0,2.0,7.0,2.0,1.0,3.0,5.0,2.0,1.0,0.0,7.0,8.0,3.0,4.0,2.0,7.0,7.0,5.0,0.0,8.0,0.0,0.0,7.0,3.0,7.0,5.0,6.0,0.0,5.0,0.0,9.0
uid100,2021-06-28,0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,3.0,1.0,3.0,2.0,2.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,7.0,19.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,5.0,0.0,1.0
uid101,2021-06-28,0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,9.0,3.0,0.0,0.0,1.0,2.0,6.0,0.0,4.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,4.0,6.0,6.0,5.0,3.0,4.0,5.0,2.0,1.0,0.0,0.0,0.0,5.0,4.0,3.0,3.0,5.0,0.0,2.0,0.0,0.0
uid102,2021-06-29,0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0
uid103,2021-07-01,0,1.0,3.0,2.0,1.0,2.0,5.0,1.0,0.0,5.0,3.0,8.0,4.0,0.0,1.0,1.0,2.0,4.0,1.0,3.0,1.0,1.0,5.0,3.0,0.0,1.0,1.0,6.0,8.0,6.0,5.0,3.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,3.0,3.0,5.0,7.0,5.0,9.0
uid104,2021-07-02,0,0.0,4.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,1.0,2.0,2.0,5.0,2.0,3.0,3.0,2.0,2.0,3.0,0.0,1.0,3.0,4.0,7.0,6.0,6.0,4.0,2.0,4.0,3.0,0.0,5.0,0.0,0.0,4.0,3.0,3.0,2.0,1.0,0.0,3.0,3.0,6.0
uid105,2021-06-30,0,0.0,7.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,5.0,0.0,5.0,0.0,0.0,1.0,4.0,8.0,0.0,5.0,1.0,1.0,4.0,3.0,0.0,1.0,3.0,3.0,7.0,7.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,6.0,5.0,0.0,0.0,0.0,0.0
uid106,2021-06-25,0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,8.0,1.0,0.0,0.0,2.0,4.0,7.0,2.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,3.0,5.0,1.0,1.0,3.0,0.0,8.0,8.0,0.0,9.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,9.0,6.0,9.0
uid107,2021-06-20,0,0.0,5.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,4.0,8.0,7.0,0.0,1.0,2.0,4.0,6.0,1.0,4.0,3.0,3.0,5.0,3.0,0.0,0.0,3.0,3.0,5.0,7.0,6.0,14.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
uid108,2021-06-27,0,0.0,5.0,0.0,3.0,5.0,9.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,3.0,6.0,5.0,8.0,3.0,6.0,1.0,1.0,6.0,2.0,1.0,0.0,2.0,3.0,7.0,6.0,4.0,2.0,5.0,8.0,0.0,0.0,1.0,0.0,0.0,6.0,4.0,6.0,6.0,6.0,1.0,0.0,7.0,7.0
uid109,2021-07-04,0,0.0,4.0,0.0,0.0,2.0,8.0,1.0,0.0,0.0,3.0,9.0,5.0,0.0,0.0,3.0,4.0,7.0,1.0,4.0,3.0,1.0,4.0,3.0,0.0,0.0,0.0,4.0,5.0,4.0,4.0,5.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,6.0,5.0,0.0,5.0,0.0,0.0
uid110,2021-06-27,0,0.0,4.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,5.0,9.0,2.0,0.0,0.0,2.0,5.0,8.0,1.0,5.0,0.0,0.0,8.0,2.0,0.0,0.0,1.0,5.0,7.0,4.0,3.0,3.0,4.0,7.0,3.0,1.0,6.0,0.0,0.0,5.0,0.0,6.0,5.0,4.0,0.0,3.0,7.0,6.0
uid111,2021-07-01,0,0.0,5.0,0.0,3.0,4.0,7.0,1.0,0.0,1.0,5.0,9.0,7.0,0.0,3.0,5.0,4.0,8.0,1.0,5.0,3.0,3.0,1.0,3.0,1.0,0.0,3.0,6.0,7.0,6.0,4.0,3.0,5.0,6.0,6.0,0.0,6.0,5.0,0.0,5.0,4.0,4.0,6.0,5.0,6.0,7.0,8.0,7.0
uid112,2021-06-23,0,1.0,3.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,5.0,5.0,4.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0
uid113,2021-06-17,0,0.0,1.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,5.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,4.0,6.0,1.0,1.0,11.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0
uid114,2021-07-01,0,1.0,6.0,0.0,1.0,1.0,9.0,2.0,0.0,0.0,5.0,0.0,6.0,0.0,1.0,1.0,5.0,8.0,1.0,5.0,3.0,2.0,5.0,4.0,1.0,0.0,0.0,6.0,7.0,8.0,4.0,4.0,7.0,7.0,3.0,0.0,6.0,0.0,0.0,2.0,5.0,5.0,5.0,5.0,6.0,3.0,8.0,6.0
uid115,2021-06-18,0,0.0,5.0,0.0,0.0,0.0,8.0,0.0,2.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,3.0,5.0,0.0,5.0,2.0,1.0,4.0,3.0,0.0,0.0,1.0,5.0,7.0,4.0,3.0,7.0,6.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,4.0,5.0,4.0,5.0,0.0,0.0,3.0,6.0
uid116,2021-06-23,0,1.0,2.0,0.0,1.0,2.0,6.0,0.0,0.0,6.0,3.0,0.0,2.0,0.0,1.0,3.0,1.0,4.0,2.0,3.0,1.0,0.0,7.0,2.0,0.0,0.0,0.0,5.0,7.0,6.0,3.0,4.0,0.0,5.0,5.0,0.0,6.0,4.0,0.0,5.0,4.0,5.0,6.0,5.0,4.0,7.0,7.0,7.0
uid117,2021-06-27,0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,12.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uid118,2021-06-24,0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,3.0,9.0,4.0,0.0,0.0,2.0,3.0,5.0,1.0,4.0,3.0,0.0,7.0,2.0,0.0,0.0,2.0,5.0,6.0,3.0,3.0,6.0,2.0,6.0,1.0,0.0,2.0,0.0,0.0,5.0,5.0,4.0,4.0,3.0,0.0,1.0,8.0,5.0
uid119,2021-06-26,0,0.0,6.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,5.0,9.0,2.0,0.0,0.0,2.0,5.0,9.0,0.0,5.0,0.0,0.0,8.0,3.0,0.0,0.0,3.0,5.0,7.0,6.0,3.0,4.0,5.0,6.0,4.0,0.0,0.0,1.0,0.0,6.0,0.0,5.0,5.0,5.0,1.0,4.0,2.0,0.0
uid120,2021-07-02,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,5.0,5.0,4.0,11.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,4.0,2.0,0.0,1.0,4.0,4.0
uid121,2021-06-29,1,2.0,4.0,0.0,5.0,7.0,9.0,2.0,0.0,0.0,5.0,8.0,3.0,0.0,5.0,8.0,3.0,6.0,3.0,5.0,1.0,0.0,7.0,3.0,0.0,0.0,1.0,4.0,6.0,8.0,4.0,4.0,5.0,5.0,1.0,2.0,5.0,0.0,0.0,5.0,6.0,3.0,1.0,1.0,0.0,1.0,1.0,6.0
uid122,2021-06-24,0,1.0,8.0,0.0,2.0,4.0,9.0,7.0,0.0,0.0,6.0,9.0,6.0,0.0,2.0,4.0,6.0,8.0,3.0,6.0,4.0,1.0,5.0,5.0,1.0,1.0,0.0,6.0,8.0,2.0,3.0,2.0,6.0,6.0,4.0,0.0,5.0,0.0,0.0,6.0,6.0,6.0,6.0,5.0,0.0,4.0,0.0,7.0
uid123,2021-06-23,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uid124,2021-06-29,0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,2.0,9.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,4.0,6.0,6.0,13.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
uid125,2021-06-26,0,2.0,1.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,3.0,1.0,3.0,2.0,0.0,0.0,2.0,5.0,1.0,3.0,2.0,0.0,6.0,1.0,0.0,0.0,3.0,4.0,5.0,1.0,4.0,7.0,1.0,5.0,6.0,0.0,6.0,1.0,0.0,5.0,3.0,0.0,0.0,4.0,0.0,7.0,3.0,8.0
uid126,2021-06-20,0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,4.0,3.0,2.0,5.0,1.0,1.0,1.0,6.0,7.0,6.0,6.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0
uid127,2021-06-20,0,0.0,5.0,0.0,1.0,3.0,9.0,3.0,0.0,1.0,5.0,7.0,7.0,1.0,0.0,2.0,6.0,8.0,3.0,5.0,2.0,2.0,2.0,4.0,1.0,0.0,4.0,5.0,8.0,6.0,5.0,2.0,7.0,7.0,3.0,1.0,5.0,5.0,0.0,4.0,5.0,6.0,6.0,6.0,0.0,3.0,7.0,7.0
uid128,2021-06-24,0,0.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,3.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,5.0,3.0,0.0,1.0,3.0,3.0,6.0,6.0,6.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,5.0,5.0,0.0,2.0,0.0,0.0
uid129,2021-06-30,0,2.0,8.0,1.0,4.0,5.0,9.0,3.0,0.0,1.0,6.0,2.0,8.0,3.0,2.0,5.0,4.0,8.0,2.0,6.0,5.0,4.0,2.0,4.0,1.0,1.0,1.0,5.0,7.0,6.0,6.0,2.0,5.0,5.0,5.0,0.0,6.0,0.0,0.0,5.0,3.0,5.0,3.0,2.0,0.0,7.0,0.0,7.0
uid130,2021-06-29,0,0.0,6.0,0.0,0.0,1.0,9.0,7.0,1.0,0.0,5.0,0.0,4.0,0.0,0.0,2.0,4.0,8.0,1.0,5.0,1.0,1.0,4.0,2.0,0.0,1.0,3.0,4.0,6.0,5.0,4.0,2.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,2.0,3.0,0.0,5.0,0.0,0.0
uid131,2021-06-21,0,1.0,5.0,0.0,1.0,3.0,9.0,7.0,0.0,1.0,5.0,8.0,4.0,0.0,1.0,3.0,7.0,9.0,2.0,6.0,2.0,1.0,6.0,4.0,2.0,0.0,0.0,4.0,7.0,5.0,5.0,5.0,5.0,6.0,3.0,1.0,0.0,0.0,0.0,6.0,0.0,5.0,4.0,4.0,0.0,4.0,0.0,6.0
uid132,2021-07-03,0,1.0,5.0,0.0,1.0,2.0,5.0,6.0,0.0,0.0,3.0,8.0,1.0,0.0,1.0,1.0,2.0,5.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,4.0,4.0,9.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,3.0,2.0,0.0,6.0,7.0,0.0
uid133,2021-06-22,0,1.0,7.0,0.0,2.0,3.0,9.0,8.0,0.0,0.0,5.0,0.0,5.0,0.0,2.0,3.0,7.0,9.0,2.0,5.0,4.0,2.0,5.0,4.0,1.0,1.0,4.0,5.0,7.0,4.0,4.0,4.0,5.0,6.0,3.0,0.0,0.0,0.0,0.0,6.0,4.0,5.0,6.0,5.0,1.0,3.0,2.0,0.0
uid134,2021-06-30,0,1.0,5.0,4.0,1.0,2.0,8.0,0.0,4.0,7.0,4.0,3.0,5.0,1.0,0.0,3.0,4.0,7.0,2.0,5.0,3.0,2.0,1.0,4.0,1.0,0.0,3.0,3.0,5.0,4.0,4.0,3.0,5.0,6.0,7.0,0.0,5.0,0.0,0.0,5.0,5.0,7.0,6.0,5.0,7.0,8.0,9.0,8.0
